,_id,category,subcategory,item_name,item_id,catalog_id,contract_id,contract_total_value,contract_start_date,contract_end_date,contract_term,purchase_id,user_name,user_id,supplier_name,supplier_id,purchase_date,delivery_date,quantity,unit_price,totalcost,cost_center,gl_account,currency,budget_owner,budget,budget_available,department,role,country,contact_number,email,supplier_rating,avg_delivery_time,lead_time,reliability_score,description,specification,discount,discount_percent,payment_terms,quarter,year,month,spend_type
1219,66daab336d6bf24ccc375cc9,Navigation & Tracking,GPS Tracking Device,Jiobit Smart Tag,I191,nan,CNT004,79659.0,2024-02-07,2027-02-07,3 years,PO1834,Darren Jones,US166,Brown and Sons,SUP103,2024-02-05,2024-09-05,9,236.0,2124.0,CC160,GL20010,USD,April Snyder,1500000.0,1499718.0,Finance,Employee,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,"The Jiobit Smart Tag is a compact GPS tracker with real-time location tracking, perfect for keeping track of children and pets.","Specs: Real-time tracking, geofencing, long battery life, waterproof.",1593.18,0.02,Net 60 days 2% discount paid in 20 days,2024Q1,2024,2024-02,Main Spend
1220,66daab336d6bf24ccc375d61,Power Backup,Generator,DuroMax XP12000EH,I168,nan,nan,,,,nan,PO1989,Raymond Johnson,US147,Brown and Sons,SUP103,2024-12-02,2024-05-03,9,228.0,2054.0,CC166,GL20016,USD,Jennifer Bates,100000.0,99606.0,Warehouse,Department Head,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,"The DuroMax XP12000EH is a powerful dual fuel generator with 12000 starting watts and 9500 running watts, perfect for heavy-duty use.","Specs: 457 cc engine, 8.3-hour run time, 260 lbs, dual fuel capability.",,0.0,Net 120 days,2024Q4,2024,2024-12,Main Spend
1221,66daab336d6bf24ccc375dad,Servers & Data Centers,Server,Supermicro SuperServer 1029P-WTR,I237,nan,CNT004,793828.0,2024-02-07,2025-02-07,1 years,PO2065,Robert Allen,US149,Brown and Sons,SUP103,2024-05-13,2024-08-06,17,116.0,1970.0,CC157,GL20007,USD,Kimberly Maynard,5000000.0,4999109.0,Maintenance,Department Head,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,"The Supermicro SuperServer 1029P-WTR is a high-performance server with advanced cooling and storage options, perfect for demanding applications.","Specs: Up to 2x Intel Xeon Scalable CPUs, 24 DDR4 DIMM slots, up to 10 NVMe drives.",15876.56,0.02,Net 60 days 2% discount paid in 20 days,2024Q2,2024,2024-05,Main Spend
1222,66daab336d6bf24ccc375bff,Scanning Devices,Barcode Scanner,Eyoyo Mini Wireless Scanner,I200,nan,CNT004,102272.0,2024-02-07,2027-02-07,3 years,PO1631,Jason Barnes,US160,Brown and Sons,SUP103,2024-06-01,2024-01-30,12,158.0,1894.0,CC169,GL20019,USD,Jennifer Bates,5000000.0,4999680.0,Warehouse,Employee,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,The Eyoyo Mini Wireless Scanner is a compact and portable scanner with fast and accurate scanning performance.,"Specs: 1D/2D scanning, 30 ft range, bluetooth connectivity, rechargeable battery.",2045.44,0.02,Net 60 days 2% discount paid in 20 days,2024Q2,2024,2024-06,Main Spend
1223,66daab336d6bf24ccc375b41,HVAC Systems,Air Conditioning Unit,Friedrich Chill Premier,I229,nan,CNT004,127235.0,2024-02-07,2025-02-07,1 years,PO1436,Alexis Mcgee,US170,Brown and Sons,SUP103,2024-01-16,2024-09-02,15,121.0,1818.0,CC164,GL20014,USD,April Snyder,1500000.0,1499643.0,Finance,Employee,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,The Friedrich Chill Premier is a smart window air conditioner with Wi-Fi connectivity and 8000 BTU cooling capacity.,"Specs: 8,000 BTU, Wi-Fi enabled, energy-saving mode, remote access.",2544.7,0.02,Net 60 days 2% discount paid in 20 days,2024Q1,2024,2024-01,Main Spend
1224,66daab336d6bf24ccc375a6e,Power Backup,Generator,Westinghouse WGen7500,I164,nan,CNT004,631691.0,2024-02-07,2026-02-07,2 years,PO1219,Larry Patton,US189,Brown and Sons,SUP103,2024-08-06,2024-04-07,9,195.0,1757.0,CC150,GL20000,USD,Kimberly Maynard,100000.0,99205.0,Maintenance,Employee,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,"The Westinghouse WGen7500 is a powerful portable generator with 7500 running watts and 9500 peak watts, equipped with a remote start.","Specs: 420 cc engine, 16-hour run time, 192 lbs, electric start.",12633.82,0.02,Net 60 days 2% discount paid in 20 days,2024Q3,2024,2024-08,Main Spend
1225,66daab336d6bf24ccc375c6f,HVAC Systems,Air Conditioning Unit,Haier ESAQ406T,I228,nan,nan,,,,nan,PO1744,Ms. Yvette Collins,US128,Brown and Sons,SUP103,2024-05-19,2024-05-21,18,97.0,1749.0,CC164,GL20014,USD,April Snyder,1500000.0,1498460.0,Finance,Procurement Manager,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,The Haier ESAQ406T is a quiet window air conditioner with 6050 BTU cooling capacity and energy-saving features.,"Specs: 6,050 BTU, 11.2 EER, energy saver mode, remote control.",,0.0,Net 90 days,2024Q2,2024,2024-05,Main Spend
1226,66daab336d6bf24ccc375d54,Robotics,Industrial Robot,Yaskawa Motoman MH24,I175,nan,nan,,,,nan,PO1976,Alexandra Perry,US138,Brown and Sons,SUP103,2024-02-16,2024-02-29,8,212.0,1699.0,CC159,GL20009,USD,April Snyder,80000.0,79712.0,Finance,Employee,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,"The Yaskawa Motoman MH24 is a high-performance industrial robot with a 24 kg payload capacity, suitable for welding, handling, and assembly.","Specs: 24 kg payload, 3.1 m reach, IP67 protection, floor-mounted.",,0.0,Net 90 days,2024Q1,2024,2024-02,Tail Spend
1227,66daab336d6bf24ccc375c12,Audio Equipment,Sound System,Bose L1 Compact,I212,nan,CNT004,75845.0,2024-02-07,2026-02-07,2 years,PO1650,Riley Nelson,US159,Brown and Sons,SUP103,2024-12-04,2024-05-05,10,166.0,1657.0,CC195,GL20045,USD,Janice Johnston,5000000.0,4999725.0,Production,Department Head,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,The Bose L1 Compact is a portable line array sound system with excellent sound quality and easy setup.,"Specs: 180W power, 2.5-hour battery life, 4-channel mixer, Bluetooth connectivity.",1516.9,0.02,Net 60 days 2% discount paid in 20 days,2024Q4,2024,2024-12,Tail Spend
1228,66daab336d6bf24ccc375ca4,Servers & Data Centers,Server,Cisco UCS C220 M5,I235,nan,CNT004,356947.0,2024-02-07,2027-02-07,3 years,PO1797,Mary Clay,US198,Brown and Sons,SUP103,2024-03-18,2024-02-04,7,233.0,1628.0,CC165,GL20015,USD,April Snyder,5000000.0,4999403.0,Finance,Department Head,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,"The Cisco UCS C220 M5 is a rack server with high performance and scalability, ideal for various data center workloads.","Specs: Up to 2x Intel Xeon Scalable CPUs, 24 DDR4 DIMM slots, Cisco UCS Manager integration.",7138.94,0.02,Net 60 days 2% discount paid in 20 days,2024Q1,2024,2024-03,Tail Spend
1229,66daab336d6bf24ccc375ddb,Servers & Data Centers,Server,Cisco UCS C220 M5,I235,nan,CNT004,356947.0,2024-02-07,2025-02-07,1 years,PO2111,Robert May,US157,Brown and Sons,SUP103,2024-03-20,2024-04-17,7,233.0,1628.0,CC189,GL20039,USD,Robin Lopez,5000000.0,4999403.0,Assembly,Employee,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,"The Cisco UCS C220 M5 is a rack server with high performance and scalability, ideal for various data center workloads.","Specs: Up to 2x Intel Xeon Scalable CPUs, 24 DDR4 DIMM slots, Cisco UCS Manager integration.",7138.94,0.02,Net 60 days 2% discount paid in 20 days,2024Q1,2024,2024-03,Tail Spend
1230,66daab336d6bf24ccc375d1b,Robotics,Industrial Robot,Universal Robots UR10,I176,nan,CNT004,12562.0,2024-02-07,2027-02-07,3 years,PO1918,Riley Nelson,US159,Brown and Sons,SUP103,2024-08-04,2024-01-05,8,202.0,1620.0,CC191,GL20041,USD,Janice Johnston,80000.0,79888.0,Production,Department Head,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,"The Universal Robots UR10 is a flexible industrial robot with a 10 kg payload and a reach of 1300 mm, perfect for collaborative applications.","Specs: 10 kg payload, 1.3 m reach, IP64 protection, table-top mounting.",251.24,0.02,Net 60 days 2% discount paid in 20 days,2024Q3,2024,2024-08,Tail Spend
1231,66daab336d6bf24ccc375dd5,Robotics,Industrial Robot,Kawasaki RS007N,I180,nan,CNT004,815409.0,2024-02-07,2025-02-07,1 years,PO2105,Renee Colon,US177,Brown and Sons,SUP103,2024-06-24,2024-09-07,14,115.0,1612.0,CC175,GL20025,USD,Sean Green,80000.0,79097.0,Marketing,Procurement Manager,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,"The Kawasaki RS007N is a compact industrial robot with a 7 kg payload and high-speed capabilities, ideal for small part handling.","Specs: 7 kg payload, 0.72 m reach, IP67 protection, table-top mounting.",16308.18,0.02,Net 60 days 2% discount paid in 20 days,2024Q2,2024,2024-06,Tail Spend
1232,66daab336d6bf24ccc375ba5,HVAC Systems,Air Conditioning Unit,Friedrich Chill Premier,I229,nan,CNT004,95568.0,2024-02-07,2025-02-07,1 years,PO1541,Tyler Mosley,US132,Brown and Sons,SUP103,2024-02-21,2024-01-03,13,121.0,1575.0,CC164,GL20014,USD,April Snyder,1500000.0,1499691.0,Finance,Department Head,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,The Friedrich Chill Premier is a smart window air conditioner with Wi-Fi connectivity and 8000 BTU cooling capacity.,"Specs: 8,000 BTU, Wi-Fi enabled, energy-saving mode, remote access.",1911.36,0.02,Net 60 days 2% discount paid in 20 days,2024Q1,2024,2024-02,Tail Spend
1233,66daab336d6bf24ccc375b67,Audio Equipment,Sound System,Bose L1 Compact,I212,nan,CNT004,61435.0,2024-02-07,2026-02-07,2 years,PO1475,Steven Steele,US168,Brown and Sons,SUP103,2024-02-21,2024-01-03,9,166.0,1491.0,CC171,GL20021,USD,Jennifer Bates,5000000.0,4999752.0,Warehouse,Department Head,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,The Bose L1 Compact is a portable line array sound system with excellent sound quality and easy setup.,"Specs: 180W power, 2.5-hour battery life, 4-channel mixer, Bluetooth connectivity.",1228.7,0.02,Net 60 days 2% discount paid in 20 days,2024Q1,2024,2024-02,Tail Spend
1234,66daab336d6bf24ccc375c4a,Audio Equipment,Sound System,Bose L1 Compact,I212,nan,CNT004,48541.0,2024-02-07,2025-02-07,1 years,PO1706,Alexis Mcgee,US170,Brown and Sons,SUP103,2024-03-25,2024-04-15,8,166.0,1326.0,CC163,GL20013,USD,April Snyder,5000000.0,4999780.0,Finance,Employee,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,The Bose L1 Compact is a portable line array sound system with excellent sound quality and easy setup.,"Specs: 180W power, 2.5-hour battery life, 4-channel mixer, Bluetooth connectivity.",970.82,0.02,Net 60 days 2% discount paid in 20 days,2024Q1,2024,2024-03,Tail Spend
1235,66daab336d6bf24ccc375d74,Power Backup,Generator,WEN 56200i,I169,nan,CNT004,224164.0,2024-02-07,2027-02-07,3 years,PO2008,Emily Edwards,US184,Brown and Sons,SUP103,2024-09-01,2024-11-01,6,209.0,1253.0,CC158,GL20008,USD,April Snyder,100000.0,99527.0,Finance,Employee,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,"The WEN 56200i is a quiet inverter generator with 2000 watts of power, suitable for camping, tailgating, and emergencies.","Specs: 79 cc engine, 6-hour run time, 48 lbs, inverter technology.",4483.28,0.02,Net 60 days 2% discount paid in 20 days,2024Q3,2024,2024-09,Tail Spend
1236,66daab336d6bf24ccc375d11,Photography Equipment,Digital Camera,Fujifilm X-T4,I205,nan,nan,,,,nan,PO1907,Lucas Williams,US126,Brown and Sons,SUP103,2024-03-21,2024-08-04,12,102.0,1222.0,CC194,GL20044,USD,Janice Johnston,1500000.0,1499276.0,Production,Procurement Manager,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,"The Fujifilm X-T4 is a high-performance mirrorless camera with a 26.1MP sensor and 4K video recording, perfect for photographers and videographers.","Specs: 26.1MP APS-C sensor, 4K video, 15fps burst, 3.69M-dot EVF.",,0.0,Net 90 days,2024Q1,2024,2024-03,Tail Spend
1237,66daab336d6bf24ccc375c62,Servers & Data Centers,Server,Cisco UCS C220 M5,I235,nan,CNT004,182116.0,2024-02-07,2025-02-07,1 years,PO1731,Gregory Richards,US116,Brown and Sons,SUP103,2024-04-04,2024-04-25,5,233.0,1163.0,CC157,GL20007,USD,Kimberly Maynard,5000000.0,4999573.0,Maintenance,Procurement Manager,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,"The Cisco UCS C220 M5 is a rack server with high performance and scalability, ideal for various data center workloads.","Specs: Up to 2x Intel Xeon Scalable CPUs, 24 DDR4 DIMM slots, Cisco UCS Manager integration.",3642.32,0.02,Net 60 days 2% discount paid in 20 days,2024Q2,2024,2024-04,Tail Spend
1238,66daab336d6bf24ccc375af2,Power Backup,Generator,Firman W03083,I170,nan,CNT004,2040898.0,2024-02-07,2026-02-07,2 years,PO1355,Mrs. Tiffany Ho,US163,Brown and Sons,SUP103,2024-03-22,2024-03-25,15,77.0,1149.0,CC166,GL20016,USD,Jennifer Bates,100000.0,98571.0,Warehouse,Procurement Manager,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,"The Firman W03083 is a versatile inverter generator with 3300 starting watts and 3000 running watts, featuring remote start capabilities.","Specs: 171 cc engine, 9-hour run time, 94 lbs, remote start.",40817.96,0.02,Net 60 days 2% discount paid in 20 days,2024Q1,2024,2024-03,Tail Spend
1239,66daab336d6bf24ccc375ac2,Robotics,Industrial Robot,Mitsubishi RV-7FR,I177,nan,CNT004,68414.0,2024-02-07,2027-02-07,3 years,PO1305,Steven Steele,US168,Brown and Sons,SUP103,2024-06-26,2024-11-07,4,279.0,1118.0,CC167,GL20017,USD,Jennifer Bates,80000.0,79738.0,Warehouse,Department Head,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,"The Mitsubishi RV-7FR is a compact industrial robot with a 7 kg payload and high-speed capabilities, ideal for precision tasks.","Specs: 7 kg payload, 0.72 m reach, IP67 protection, table-top mounting.",1368.28,0.02,Net 60 days 2% discount paid in 20 days,2024Q2,2024,2024-06,Tail Spend
1240,66daab336d6bf24ccc375c8b,Robotics,Industrial Robot,Stäubli TX2-90,I179,nan,CNT004,2916.0,2024-02-07,2027-02-07,3 years,PO1772,David Herrera,US193,Brown and Sons,SUP103,2024-07-04,2024-11-04,5,220.0,1099.0,CC175,GL20025,USD,Sean Green,80000.0,79946.0,Marketing,Procurement Manager,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,"The Stäubli TX2-90 is a versatile industrial robot with a 20 kg payload and high precision, designed for complex automation tasks.","Specs: 20 kg payload, 1.2 m reach, IP67 protection, floor-mounted.",58.32,0.02,Net 60 days 2% discount paid in 20 days,2024Q3,2024,2024-07,Tail Spend
1241,66daab336d6bf24ccc375bc6,HVAC Systems,Air Conditioning Unit,Honeywell MN12CES,I225,nan,CNT004,177073.0,2024-02-07,2025-02-07,1 years,PO1574,Frank Cook,US151,Brown and Sons,SUP103,2024-04-19,2024-04-24,5,202.0,1010.0,CC156,GL20006,USD,Kimberly Maynard,1500000.0,1499579.0,Maintenance,Department Head,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,The Honeywell MN12CES is a portable air conditioner with 12000 BTU cooling capacity and a compact design.,"Specs: 12,000 BTU, 3-in-1 design, dehumidifier, remote control.",3541.46,0.02,Net 60 days 2% discount paid in 20 days,2024Q2,2024,2024-04,Tail Spend
1242,66daab336d6bf24ccc375c39,Audio Equipment,Sound System,Yamaha STAGEPAS 600BT,I214,nan,nan,,,,nan,PO1689,Caleb Jones,US182,Brown and Sons,SUP103,2024-01-16,2024-01-19,4,238.0,953.0,CC179,GL20029,USD,Sean Green,5000000.0,4999876.0,Marketing,Employee,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,"The Yamaha STAGEPAS 600BT is a portable PA system with Bluetooth connectivity and high-quality sound, perfect for live events.","Specs: 680W power, 10-inch woofer, 3-channel mixer, Bluetooth streaming.",,0.0,Net 90 days,2024Q1,2024,2024-01,Tail Spend
1243,66daab336d6bf24ccc375e00,Robotics,Industrial Robot,KUKA KR 10 R1100,I174,nan,CNT004,58279.0,2024-02-07,2027-02-07,3 years,PO2148,Steven Gibbs,US196,Brown and Sons,SUP103,2024-03-27,2024-04-26,3,269.0,808.0,CC151,GL20001,USD,Kimberly Maynard,80000.0,79759.0,Maintenance,Procurement Manager,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,"The KUKA KR 10 R1100 is a compact industrial robot with high precision and speed, designed for small to medium-sized production tasks.","Specs: 10 kg payload, 1.1 m reach, IP67 protection, floor-mounted.",1165.58,0.02,Net 60 days 2% discount paid in 20 days,2024Q1,2024,2024-03,Tail Spend
1244,66daab336d6bf24ccc375be0,Servers & Data Centers,Server,Fujitsu PRIMERGY RX2540 M5,I238,nan,CNT004,36313.0,2024-02-07,2026-02-07,2 years,PO1600,Kyle Johnson,US129,Brown and Sons,SUP103,2024-04-20,2024-11-05,6,130.0,780.0,CC189,GL20039,USD,Robin Lopez,5000000.0,4999809.0,Assembly,Employee,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,"The Fujitsu PRIMERGY RX2540 M5 is a versatile server with high performance and energy efficiency, ideal for enterprise environments.","Specs: Up to 2x Intel Xeon Scalable CPUs, 24 DDR4 DIMM slots, cool-efficient power supply.",726.26,0.02,Net 60 days 2% discount paid in 20 days,2024Q2,2024,2024-04,Tail Spend
1245,66daab336d6bf24ccc375ac7,Power Backup,Generator,Firman W03083,I170,nan,CNT004,734723.0,2024-02-07,2027-02-07,3 years,PO1310,Ms. Yvette Collins,US128,Brown and Sons,SUP103,2024-05-19,2024-05-21,9,77.0,689.0,CC158,GL20008,USD,April Snyder,100000.0,99143.0,Finance,Procurement Manager,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,"The Firman W03083 is a versatile inverter generator with 3300 starting watts and 3000 running watts, featuring remote start capabilities.","Specs: 171 cc engine, 9-hour run time, 94 lbs, remote start.",14694.46,0.02,Net 60 days 2% discount paid in 20 days,2024Q2,2024,2024-05,Tail Spend
1246,66daab336d6bf24ccc375bca,Servers & Data Centers,Server,Lenovo ThinkSystem SR650,I234,nan,CNT004,336586.0,2024-02-07,2026-02-07,2 years,PO1578,Sara White,US156,Brown and Sons,SUP103,2024-01-22,2024-02-18,7,86.0,602.0,CC173,GL20023,USD,Jennifer Bates,5000000.0,4999420.0,Warehouse,Employee,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,"The Lenovo ThinkSystem SR650 is a high-performance server with flexible storage and advanced reliability features, designed for data-intensive applications.","Specs: Up to 2x Intel Xeon Scalable CPUs, 24 DDR4 DIMM slots, up to 16 NVMe drives.",6731.72,0.02,Net 60 days 2% discount paid in 20 days,2024Q1,2024,2024-01,Tail Spend
1247,66daab336d6bf24ccc375cac,Robotics,Industrial Robot,Kawasaki RS007N,I180,nan,CNT004,104006.0,2024-02-07,2025-02-07,1 years,PO1805,Jennifer Crosby,US172,Brown and Sons,SUP103,2024-03-16,2024-04-04,5,115.0,576.0,CC167,GL20017,USD,Jennifer Bates,80000.0,79678.0,Warehouse,Department Head,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,"The Kawasaki RS007N is a compact industrial robot with a 7 kg payload and high-speed capabilities, ideal for small part handling.","Specs: 7 kg payload, 0.72 m reach, IP67 protection, table-top mounting.",2080.12,0.02,Net 60 days 2% discount paid in 20 days,2024Q1,2024,2024-03,Tail Spend
1248,66daab336d6bf24ccc375bb4,HVAC Systems,Air Conditioning Unit,LG Dual Inverter Window Air Conditioner,I222,nan,CNT004,67185.0,2024-02-07,2027-02-07,3 years,PO1556,Zachary Ruiz,US104,Brown and Sons,SUP103,2024-06-18,2024-11-07,4,142.0,570.0,CC156,GL20006,USD,Kimberly Maynard,1500000.0,1499741.0,Maintenance,Department Head,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,The LG Dual Inverter Window Air Conditioner offers powerful cooling with energy efficiency and quiet operation.,"Specs: 10,000 BTU, Energy Star certified, dual inverter compressor, 24-hour timer.",1343.7,0.02,Net 60 days 2% discount paid in 20 days,2024Q2,2024,2024-06,Tail Spend
1249,66daab336d6bf24ccc375b5a,Scanning Devices,Barcode Scanner,TaoTronics Handheld Scanner,I199,nan,CNT004,90144.0,2024-02-07,2026-02-07,2 years,PO1461,Andre Glenn,US109,Brown and Sons,SUP103,2024-05-16,2024-05-31,9,62.0,555.0,CC185,GL20035,USD,Robin Lopez,5000000.0,4999700.0,Assembly,Employee,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,The TaoTronics Handheld Scanner provides reliable scanning with a lightweight and ergonomic design.,"Specs: 1D/2D scanning, 15 ft range, bluetooth connectivity, 2000 mAh battery.",1802.88,0.02,Net 60 days 2% discount paid in 20 days,2024Q2,2024,2024-05,Tail Spend
1250,66daab336d6bf24ccc375c8f,Navigation & Tracking,GPS Tracking Device,Tile Pro,I186,nan,CNT004,32192.0,2024-02-07,2025-02-07,1 years,PO1776,Elizabeth Hunter,US115,Brown and Sons,SUP103,2024-01-28,2024-02-16,2,245.0,490.0,CC176,GL20026,USD,Sean Green,1500000.0,1499821.0,Marketing,Employee,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,"The Tile Pro is a Bluetooth tracker with a loud ring and long-range, perfect for keeping track of personal items.","Specs: 400 ft range, 1-year battery, loud 119 dB ring, iOS/Android app.",643.84,0.02,Net 60 days 2% discount paid in 20 days,2024Q1,2024,2024-01,Tail Spend
1251,66daab336d6bf24ccc375cbd,Robotics,Industrial Robot,Kawasaki RS007N,I180,nan,CNT004,37442.0,2024-02-07,2026-02-07,2 years,PO1822,Mark Parrish,US106,Brown and Sons,SUP103,2024-01-07,2024-07-07,3,115.0,345.0,CC159,GL20009,USD,April Snyder,80000.0,79807.0,Finance,Department Head,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,"The Kawasaki RS007N is a compact industrial robot with a 7 kg payload and high-speed capabilities, ideal for small part handling.","Specs: 7 kg payload, 0.72 m reach, IP67 protection, table-top mounting.",748.84,0.02,Net 60 days 2% discount paid in 20 days,2024Q1,2024,2024-01,Tail Spend
1252,66daab336d6bf24ccc375bf4,Navigation & Tracking,GPS Tracking Device,Vyncs GPS Tracker,I187,nan,CNT004,2356.0,2024-02-07,2026-02-07,2 years,PO1620,Larry Patton,US189,Brown and Sons,SUP103,2024-01-03,2024-03-31,1,276.0,276.0,CC152,GL20002,USD,Kimberly Maynard,1500000.0,1499951.0,Maintenance,Employee,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,"The Vyncs GPS Tracker offers real-time tracking with vehicle diagnostics and trip history, suitable for fleet management.","Specs: Real-time tracking, engine diagnostics, trip history, geofencing.",47.12,0.02,Net 60 days 2% discount paid in 20 days,2024Q1,2024,2024-01,Tail Spend
1253,66daab336d6bf24ccc375de3,Servers & Data Centers,Server,IBM Power System S922,I236,nan,CNT004,9841.0,2024-02-07,2027-02-07,3 years,PO2119,Teresa Hunter,US135,Brown and Sons,SUP103,2024-05-02,2024-01-03,1,260.0,260.0,CC189,GL20039,USD,Robin Lopez,5000000.0,4999901.0,Assembly,Procurement Manager,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,"The IBM Power System S922 is a powerful server with advanced virtualization and security features, suitable for critical workloads.","Specs: Up to 2x IBM Power9 CPUs, up to 16 DDR4 DIMM slots, PowerVM virtualization.",196.82,0.02,Net 60 days 2% discount paid in 20 days,2024Q2,2024,2024-05,Tail Spend
1254,66daab336d6bf24ccc375d44,Power Backup,Generator,Pulsar PG2300iS,I171,nan,CNT004,5894.0,2024-02-07,2025-02-07,1 years,PO1960,Mark Parrish,US106,Brown and Sons,SUP103,2024-01-01,2024-02-01,1,247.0,247.0,CC158,GL20008,USD,April Snyder,100000.0,99923.0,Finance,Department Head,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,"The Pulsar PG2300iS is a compact inverter generator with 2300 starting watts and 1800 running watts, designed for portability and quiet operation.","Specs: 80 cc engine, 6-hour run time, 47 lbs, inverter technology.",117.88,0.02,Net 60 days 2% discount paid in 20 days,2024Q1,2024,2024-01,Tail Spend
1255,66daab336d6bf24ccc375b6b,Audio Equipment,Sound System,Fender Passport Event,I219,nan,CNT004,19293.0,2024-02-07,2027-02-07,3 years,PO1481,Nathan Koch,US110,Brown and Sons,SUP103,2024-04-14,2024-04-16,2,116.0,231.0,CC179,GL20029,USD,Sean Green,5000000.0,4999861.0,Marketing,Department Head,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,"The Fender Passport Event is a compact and easy-to-use portable PA system with excellent sound quality, ideal for public speaking and music.","Specs: 375W power, 7-channel mixer, 2x6-inch speakers, Bluetooth streaming.",385.86,0.02,Net 60 days 2% discount paid in 20 days,2024Q2,2024,2024-04,Tail Spend
1256,66daab336d6bf24ccc375b03,Photography Equipment,Digital Camera,Olympus OM-D E-M1 Mark III,I207,nan,CNT004,25103.0,2024-02-07,2026-02-07,2 years,PO1373,Lucas Williams,US126,Brown and Sons,SUP103,2024-03-18,2024-03-27,2,87.0,174.0,CC194,GL20044,USD,Janice Johnston,1500000.0,1499842.0,Production,Procurement Manager,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,"The Olympus OM-D E-M1 Mark III is a rugged mirrorless camera with a 20.4MP sensor and 4K video recording, perfect for outdoor photography.","Specs: 20.4MP Micro Four Thirds sensor, 4K video, 18fps burst, weather-sealed.",502.06,0.02,Net 60 days 2% discount paid in 20 days,2024Q1,2024,2024-03,Tail Spend
1257,66daab336d6bf24ccc375c20,Servers & Data Centers,Server,Dell PowerEdge R740,I232,nan,nan,,,,nan,PO1664,Linda Hansen,US134,Brown and Sons,SUP103,2024-01-27,2024-02-23,1,99.0,99.0,CC165,GL20015,USD,April Snyder,5000000.0,4999971.0,Finance,Procurement Manager,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,"The Dell PowerEdge R740 is a powerful server with flexible storage options and advanced performance, ideal for data centers.","Specs: Up to 2x Intel Xeon Scalable CPUs, 24 DDR4 DIMM slots, up to 16 NVMe drives.",,0.0,Net 90 days,2024Q1,2024,2024-01,Tail Spend
1258,66daab336d6bf24ccc375a61,Servers & Data Centers,Server,Lenovo ThinkSystem SR650,I234,nan,CNT004,6869.0,2024-02-07,2026-02-07,2 years,PO1206,Jaime Crawford,US191,Brown and Sons,SUP103,2024-01-28,2024-05-02,1,86.0,86.0,CC165,GL20015,USD,April Snyder,5000000.0,4999917.0,Finance,Employee,UK,+44 6013776014,brownandsons@gmail.com,3.2,8,12,4.3,"The Lenovo ThinkSystem SR650 is a high-performance server with flexible storage and advanced reliability features, designed for data-intensive applications.","Specs: Up to 2x Intel Xeon Scalable CPUs, 24 DDR4 DIMM slots, up to 16 NVMe drives.",137.38,0.02,Net 60 days 2% discount paid in 20 days,2024Q1,2024,2024-01,Tail Spend
